,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
235,0x65dc095b35679005229896566928f6852948092b,sBTC,WBTC,0.0005,1.818488691980308,0.002238472713446251,4.476945426892502,3.4019652374443704e-08,sBTC/WBTC - 0.05%,9.078248798107182e-10
236,0xb311753ec59efaef03af561b27bf8b395e8b9351,WETH,OPTINET,0.003,1.7127065031612811,1.7329459481648353,577.6486493882784,3.204071607041195e-08,WETH/OPTINET - 0.3%,7.028057363857433e-07
237,0x5645cf1f6920a280fa68ecd00e1656c404cf5dbe,SARCO,USDC,0.003,1.4180685311274506,0.00030008118451868294,0.10002706150622766,2.6528731624698097e-08,SARCO/USDC - 0.3%,1.2169957424140995e-10
238,0x1682dcd12f6e291de6874dcb0a89ee50465f43bd,USDC,LUSD,0.0005,1.3193436583906093,2.745371560052977,5490.743120105954,2.468182112916948e-08,USDC/LUSD - 0.05%,1.1134005413479128e-06
239,0x46112a5f735a2cd1975687867ee2857f59757b7b,FRAX,WETH,0.0005,1.3157539917901233,2.8913020870130044,5782.604174026009,2.4614666898061397e-08,FRAX/WETH - 0.05%,1.172583469894358e-06
240,0x93930dcd9d57f18d59c417a04added645ef287b2,WETH,VELO,0.003,1.2741938002730062,1.2742544465280192,424.7514821760064,2.3837173326469288e-08,WETH/VELO - 0.3%,5.167809041329052e-07
241,0x72b74fc8e8911664575679f55253524515b06c0e,RAI,DAI,0.0001,1.2373731176084877,2.7810984507586918,27810.984507586923,2.3148344833907957e-08,RAI/DAI - 0.01%,1.127889787690086e-06
242,0xe986d2a83680d8f16c5f97f90442806318ac41a3,USDC,rETH,0.003,1.2326090131160037,1.1631706941961175,387.7235647320392,2.3059219628222273e-08,USDC/rETH - 0.3%,4.7173027894474826e-07
243,0x506954097cf5f6d532447137601bdc0b559420ce,WETH,OLE,0.003,1.2204554853583789,3.672262151323329e-06,0.001224087383774443,2.2831855668654673e-08,WETH/OLE - 0.3%,1.4893061351623882e-12
244,0x5fa468c3ceaeabd3700c6978e0ff67a1dc4028da,WETH,MCuck,0.01,1.096658988969214,0.0018424818907453943,0.1842481890745394,2.0515913979873983e-08,WETH/MCuck - 1.0%,7.472286848567933e-10
245,0x15e45295451ce51daf1f778ac6c5fd33b028ff41,WETH,REBELS,0.01,1.0826440550379466,1.076072567585753,107.6072567585753,2.0253727482649574e-08,WETH/REBELS - 1.0%,4.3640716071797133e-07
246,0xc9edbd1f6fde3040c40c1ebeedf1fbf80dee08f2,DAI,MAI,0.0005,1.066276658875706,0.007339991498194736,14.679982996389471,1.9947531942270454e-08,DAI/MAI - 0.05%,2.976774012416956e-09
247,0x6a85a0199da574cd3761eada68513d587800e9ea,FRAX,OP,0.003,1.0550811908458506,3.9546091220488844,1318.2030406829615,1.9738091030031335e-08,FRAX/OP - 0.3%,1.6038135302822542e-06
248,0x0fc9c96b860073b49167f48f6636075a055cf606,LUSD,DAI,0.0005,1.0340461619887902,3.0673164222853484,6134.632844570697,1.9344575044719213e-08,LUSD/DAI - 0.05%,1.2439670870726742e-06
249,0x50e556d518c0fadc1b388ce951527581e04cd88f,OP,GTPS,0.003,0.9554569722206622,1.4652816782112067e-05,0.004884272260704022,1.7874355885209664e-08,OP/GTPS - 0.3%,5.942530682739989e-12
250,0x8b057f0ccd9fb78f688472574cf3f9d2322f5454,WBTC,USDT,0.01,0.921773624257052,0.00022273298779201215,0.022273298779201214,1.724421955629932e-08,WBTC/USDT - 1.0%,9.033059227810252e-11
251,0x32846ede08688d10a9da59387707a8fbb0790fa7,WETH,MKR,0.003,0.8462254349004767,3.325457880072466,1108.4859600241552,1.5830890372145576e-08,WETH/MKR - 0.3%,1.3486578039025352e-06
252,0x6de21c4323b74268c3b3122e96a375d2427b9a66,AELIN,WETH,0.01,0.7629155508418161,0.7756029590158927,77.56029590158927,1.4272358109872077e-08,AELIN/WETH - 1.0%,3.1455006493670953e-07
253,0x394c73ad39b590c747aa2fb8875a6143046a5ce3,PEGA,WETH,0.01,0.7222466995739995,0.750055290854114,75.0055290854114,1.3511539420869167e-08,PEGA/WETH - 1.0%,3.0418906820976896e-07
254,0x9aaa481a863e95168c01f23640b357b014dff09a,USDC,SNX,0.0005,0.6515998374376748,0.4860535848896741,972.1071697793482,1.2189902557345003e-08,USDC/SNX - 0.05%,1.9712171880525315e-07
255,0x5aacc66073cb0c3064353f1441c2e04170b4dbbf,WETH,sLINK,0.003,0.6422531681655602,0.8201137895792455,273.37126319308175,1.2015048327621987e-08,WETH/sLINK - 0.3%,3.3260168219013445e-07
256,0x1a172713bdf4b9c846028e43081e73ca90a399dd,WETH,DAI,0.0001,0.6270674460718092,0.0005011999993345213,5.011999993345212,1.173095913368714e-08,WETH/DAI - 0.01%,2.0326443142850505e-10
257,0x10eb16f4c8fefe8428443161a6274b0c5d6d7c04,$CHEESE,WETH,0.003,0.5944135177124495,46.135026678804664,15378.342226268222,1.1120080827792548e-08,$CHEESE/WETH - 0.3%,1.871031526312657e-05
258,0x73869fb1dc5a48c9143d4103645cf0891bfcf2f8,POP,WETH,0.003,0.5833271230607873,0.8186720163046144,272.8906721015381,1.091268042228069e-08,POP/WETH - 0.3%,3.320169650227546e-07
259,0x88b4270396a7dd04194380f7047df6d3ca868107,WETH,NRN,0.003,0.5294373541616041,0.0005630569107728571,0.18768563692428572,9.904529416132353e-09,WETH/NRN - 0.3%,2.2835084616813418e-10
260,0x8a71d91a45690284340f35ccd9b8b295b2009db1,LYRA,sUSD,0.01,0.4419115843003035,0.0022853283013197696,0.22853283013197695,8.26712783226853e-09,LYRA/sUSD - 1.0%,9.268275479109902e-10
261,0xb4745dcc7f587b180fbd4d8b221103eaf806aaa9,DAI,BAL,0.003,0.41981503424667266,0.0001639452103994058,0.0546484034664686,7.853753278544797e-09,DAI/BAL - 0.3%,6.648888809289998e-11
262,0xdc901fae791024d65fc9720a70f1a5f9200d23a3,WETH,LUSD,0.003,0.4002092563959874,0.5981783289115813,199.39277630386042,7.486975222705171e-09,WETH/LUSD - 0.3%,2.4259453479417236e-07
263,0x93e2d580d90b2ca89bec75b0476fc70878952f09,OP,PERP,0.01,0.37822224769426954,0.3227665601489892,32.27665601489892,7.075649930397877e-09,OP/PERP - 1.0%,1.3089976666505855e-07
264,0x71660b7e99955c1f4d125e1bd0f62f6fa3034256,WETH,GTPS,0.003,0.34875743636242473,0.0005477065414017759,0.1825688471339253,6.524432513864838e-09,WETH/GTPS - 0.3%,2.221254229328198e-10
265,0xe5a580f64a26bd3fcbac2fb0b3b6cfc549a790c2,WETH,Rubicon,0.003,0.34459646688286194,0.3449797693750807,114.99325645836022,6.446590547698282e-09,WETH/Rubicon - 0.3%,1.3990845720314227e-07
266,0xb536d22c5ceaa634eb47f4b46d8d60d3e77898fd,WETH,DHT,0.01,0.32694628732354664,3.2776545405319872,327.7654540531987,6.116397142810768e-09,WETH/DHT - 1.0%,1.3292709646446186e-06
267,0x061b8eb841139d917f06d27cd4a7cf71e5f6a1f6,WETH,PERP,0.0005,0.22216909692959835,0.00890134255569786,17.802685111395718,4.156261998890049e-09,WETH/PERP - 0.05%,3.609988845163558e-09
268,0xc24ff83214aee505139b1ccc59e07cc2e0d6c9bf,BOX,WETH,0.0005,0.2171615344095253,1.0436996705093817e-07,0.00020873993410187633,4.062582265313776e-09,BOX/WETH - 0.05%,4.232781905146084e-14
269,0x9cd330770dd6d3b85b999dd53169e75d113419e3,WETH,ROOBEE,0.003,0.19177571729876597,4.989552193583741,1663.1840645279133,3.587673250395036e-09,WETH/ROOBEE - 0.3%,2.0235405730357e-06
270,0xc11a439a9b96ec7e7082b61b273a34a4eb263a09,LYRA,USDT,0.003,0.16288006815032097,0.013474284878511636,4.491428292837212,3.0471035215321663e-09,LYRA/USDT - 0.3%,5.464571000611637e-09
271,0x4de1007c9cf9dfdea7e822075fead26c9fe9f5ef,VELO,WETH,0.0005,0.15021961849650803,0.10265448575087004,205.3089715017401,2.8102562438854563e-09,VELO/WETH - 0.05%,4.1632096373568194e-08
272,0x1aa9b4d9933ff96b2011fddd764240d4a16b7c07,WBTC,DAI,0.0005,0.14536327874950966,0.00497758177859489,9.955163557189781,2.719405533219136e-09,WBTC/DAI - 0.05%,2.0186859141969804e-09
273,0xf11e683d2cccb4c7e92f33ade237149483e30be6,LYRA,DAI,0.003,0.12274790768620217,0.00018598170782972557,0.06199390260990853,2.296325056950161e-09,LYRA/DAI - 0.3%,7.542591391621805e-11
274,0x56e31f116a0a3512ac777db0e7e29cda3e6fc9e2,CRV,WETH,0.0005,0.0966847101805561,1.9867505302536004e-05,0.03973501060507201,1.8087438457945466e-09,CRV/WETH - 0.05%,8.057377072570417e-12
275,0xf9e95abba3b3941bd0a61798a7f8649670a26074,WETH,SOCKS,0.003,0.08447091522073162,0.08766458135695765,29.221527118985883,1.580252428422312e-09,WETH/SOCKS - 0.3%,3.5552857694447914e-08
276,0xc5635c58de9b8a64636d5b1d93a3859d2b5021ac,OP,BAL,0.01,0.08128882533007972,0.0248556431849426,2.48556431849426,1.5207230002869506e-09,OP/BAL - 1.0%,1.008034409861812e-08
277,0x36dfadf118573c55aa0c576280d064f431975d75,FRAX,WETH,0.0001,0.08008371524324223,0.18023441349759445,1802.3441349759446,1.4981782209831532e-09,FRAX/WETH - 0.01%,7.309506711087418e-08
278,0xc1b6c86662e55d6a86bf74498df9e8135c973abb,USDC,MAI,0.01,0.062895601787861,0.13684735598123166,13.684735598123165,1.1766289876536891e-09,USDC/MAI - 1.0%,5.5499205132211694e-08
279,0xbd13e93fea2d69aec65ab888b78708ee9a9a9a88,WETH,wstETH,0.0005,0.054414900661821586,0.05444816811587783,108.89633623175567,1.017974988059537e-09,WETH/wstETH - 0.05%,2.208175694905946e-08
280,0x1f8f73369ce4af255cca7f6c7937db53f0cfbff6,USDC,pe,0.0005,0.04514166662976135,0.061998714097984076,123.99742819596814,8.444945592018764e-10,USDC/pe - 0.05%,2.5143922826234124e-08
281,0x7bfbda6693168911d8b58957f4fb34eb1e8b1823,UST,DAI,0.01,0.03988363704211378,0.039624515362965386,3.962451536296539,7.461291750588954e-10,UST/DAI - 1.0%,1.6069942277554296e-08
