,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
3230,0x924f230530e8fb5eb4db3e72c48a534e8d1fc06a,LEV,WETH,0.01,284.5697820385142,0.0,0.0,7.234590935907722e-08,LEV/WETH - 1.0%,0.0
3231,0x53899a61e1b5ecb961f1f8744f20856807e80d2a,CTX,USDC,0.01,284.239071,575.6345180599999,57563.451806,7.22618330012679e-08,CTX/USDC - 1.0%,0.0002334451413457672
3232,0x06ed4f6e6941fdafc389b0de557b4069916f7f75,DAI,ETH2x-FLI,0.0005,283.98406054866007,0.0,0.0,7.219700193288776e-08,DAI/ETH2x-FLI - 0.05%,0.0
3233,0x8c6d3a5374aa788a6fa885f5e77f58d80c20dedf,PAR,WETH,0.003,283.9690944628818,1.3439006686011388,447.9668895337129,7.21931971189071e-08,PAR/WETH - 0.3%,5.450109056406826e-07
3234,0x667860e79188383c861d797733c6fcd54c02acbc,BRD,WETH,0.01,283.0316468030775,73.25921866705954,7325.921866705953,7.195487067771137e-08,BRD/WETH - 1.0%,2.9709842243527613e-05
3235,0x4a7156f612b9d883a368a8032bbc48cdf9dc325d,goofy,WETH,0.01,282.8200470153758,0.0,0.0,7.190107586172e-08,goofy/WETH - 1.0%,0.0
3236,0x58046ac111c4ed35122a062278ac3eea677b8af5,MKT,WETH,0.0005,282.78210003775274,0.0,0.0,7.189142863711343e-08,MKT/WETH - 0.05%,0.0
3237,0xe164f87dcdf5fa02e6098be8527a41b03c5ff160,USDC,CHSB,0.003,281.930762,0.0,0.0,7.167499376454197e-08,USDC/CHSB - 0.3%,0.0
3238,0xee312e636771e8d6c23da4e496e46215e867a49a,DODECA,WETH,0.003,281.80813716061647,484.9149081429484,161638.30271431615,7.164381896638995e-08,DODECA/WETH - 0.3%,0.00019665439308826657
3239,0x7d84c663ad4d597b69a540d1cd6a2636994962fa,WETH,ID,0.01,280.1372192105058,8.061474095555823,806.1474095555823,7.121902305974376e-08,WETH/ID - 1.0%,3.269284020606427e-06
3240,0xe87b3b19cdca96b8e3bed3d5f8df0ed949c50c20,USDC,NZDS,0.003,279.926533,937.4899311419999,312496.643714,7.116546050162788e-08,USDC/NZDS - 0.3%,0.0003801936072241994
3241,0x8fd62622191c772066763a397731445b106995e1,WETH,CRWNY,0.003,279.80478122940247,0.0,0.0,7.113450766293623e-08,WETH/CRWNY - 0.3%,0.0
3242,0x2db456180d89701ec65def803711cfb86a85b50e,TSGO,WETH,0.003,278.5723871003209,0.0,0.0,7.082119725689626e-08,TSGO/WETH - 0.3%,0.0
3243,0x2306c1aed855a153cfb1bcbb4a720ef2b0876d57,$FLAMES,WETH,0.01,278.53877243302213,2.2671293067479343,226.7129306747934,7.081265143148883e-08,$FLAMES/WETH - 1.0%,9.194212760670817e-07
