,date,protocol,program_name,start_date,end_date,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,include_in_summary,op_source,num_op,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,program_rank_desc,period
69,2022-09-20 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-462459.0099505751,437535.6379405764,-462399.2002538629,56746822.30266,-24923.3720099926,6.111804395914078e-09,25720728.69590658,29915301.542738274,6552661.750713423,25720728.69590658,29915301.542738274,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,81,During Program
70,2022-09-21 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,201387.11977193554,-467600.0505319381,208780.589638411,56480609.37197,-266212.9306900054,6.999715697020292e-05,25922115.815678515,30124082.132376686,6085061.700181484,25922115.815678515,30124082.132376686,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,80,During Program
71,2022-09-22 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-301480.7510161544,-892983.8488338471,,55286144.77205,-1194464.5999199972,-6.999564357101917e-05,25620635.06466236,,5192077.851347637,25620635.06466236,,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,79,During Program
72,2022-09-23 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-304856.16426912113,845552.8871191259,-283425.5917569989,55826841.4949,540696.7228500023,-2.444721758365631e-09,25315778.90039324,29840656.540619686,6037630.738466764,25315778.90039324,29840656.540619686,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,78,During Program
73,2022-09-24 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,327995.3717110254,-120311.3834010264,325651.67008489947,56034525.48321,207683.98830999434,-4.685716703534126e-09,25643774.272104267,30166308.210704587,5917319.355065737,25643774.272104267,30166308.210704587,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,77,During Program
74,2022-09-25 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-220225.79021025443,-71566.26116974666,-214107.18574362242,55742733.43183,-291792.051380001,1.1641532182693481e-10,25423548.481894013,29952201.024960965,5845753.09389599,25423548.481894013,29952201.024960965,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,76,During Program
75,2022-09-26 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,25872.804598884428,-137932.29205888193,23196.36434843373,55630673.94437,-112059.48745999485,2.648448571562767e-09,25449421.286492895,29975397.3893094,5707820.801837108,25449421.286492895,29975397.3893094,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,75,During Program
76,2022-09-27 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,812814.0267788799,299857.2543111222,817238.732995476,56743345.22546,1112671.2810899988,-3.259629011154175e-09,26262235.313271776,30792636.12230487,6007678.056148231,26262235.313271776,30792636.12230487,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,74,During Program
77,2022-09-28 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-508394.32724918926,26243.431549183097,-502759.12725157384,56261194.32976,-482150.8957000002,5.9371814131736755e-09,25753840.986022584,30289876.9950533,6033921.487697414,25753840.986022584,30289876.9950533,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,73,During Program
78,2022-09-29 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,92251.32638355269,66702.95006644883,95538.39782338773,56420148.60621,158954.2764500007,-8.149072527885437e-10,25846092.312406138,30385415.39287669,6100624.437763862,25846092.312406138,30385415.39287669,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,72,During Program
79,2022-09-30 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-31832.35284935811,-128712.82230064245,-31511.41115249868,56259603.43106,-160545.17514999956,9.89530235528946e-10,25814259.95955678,30353903.981724188,5971911.6154632205,25814259.95955678,30353903.981724188,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,71,During Program
80,2022-10-01 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,264817.9579588703,14300.847941130816,270212.4253618291,56538722.236959994,279118.8058999926,-8.498318493366241e-09,26079077.91751565,30624116.40708602,5986212.463404351,26079077.91751565,30624116.40708602,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,70,During Program
81,2022-10-02 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,184867.1434403477,-113355.70357034905,209925.40683325636,56610233.67683,71511.43987000734,8.702045306563377e-09,26263945.060955998,30834041.813919272,5872856.759834002,26263945.060955998,30834041.813919272,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,69,During Program
82,2022-10-03 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-29949.35937799168,-380987.35401200794,55927.78642884278,56199296.96344,-410936.71339000016,-5.238689482212067e-10,26233995.701578006,30889969.600348115,5491869.405821994,26233995.701578006,30889969.600348115,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,68,During Program
83,2022-10-04 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,356864.12194477697,522612.81671522174,376255.05293307477,57078773.9021,879476.9386599958,-2.9103830456733704e-09,26590859.823522784,31266224.653281193,6014482.222537216,26590859.823522784,31266224.653281193,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,67,During Program
84,2022-10-05 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,355287.3144844383,361803.10853556555,356526.83641992277,57795864.32512,717090.4230200052,1.3969838619232178e-09,26946147.138007224,31622751.489701115,6376285.331072781,26946147.138007224,31622751.489701115,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,66,During Program
85,2022-10-06 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,878598.591146744,-12411.364806747912,883208.2207810584,58662051.55146,866187.2263399959,-2.3283064365386963e-10,27824745.729153965,32505959.710482173,6363873.966266033,27824745.729153965,32505959.710482173,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,65,During Program
86,2022-10-07 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,5910623.08808048,40783.04746952109,5920348.076313542,64613457.68701,5951406.13555,-9.313225746154785e-10,33735368.81723444,38426307.78679571,6404657.013735554,33735368.81723444,38426307.78679571,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,64,During Program
87,2022-10-08 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-2916815.1831379607,82255.75232796246,-2907162.8701009885,61778898.2562,-2834559.430809997,1.3969838619232178e-09,30818553.634096485,35519144.91669472,6486912.766063517,30818553.634096485,35519144.91669472,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,63,During Program
88,2022-10-09 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,1437412.548690164,-386636.2554601625,1447075.8812662228,62829674.54943,1050776.2932299972,-4.423782229423523e-09,32255966.182786647,36966220.79796095,6100276.510603354,32255966.182786647,36966220.79796095,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,62,During Program
89,2022-10-10 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,6232393.271896788,50346.46999320917,6240957.55561496,69112414.29132,6282739.741889998,9.313225746154785e-10,38488359.45468344,43207178.35357591,6150622.980596564,38488359.45468344,43207178.35357591,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,61,During Program
90,2022-10-11 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,1539227.2029040167,-718587.3443440165,1554582.1588440144,69933054.14987999,820639.8585599959,-4.307366907596588e-09,40027586.65758745,44761760.512419924,5432035.636252547,40027586.65758745,44761760.512419924,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,60,During Program
91,2022-10-12 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-200064.39962996458,-215698.55452003115,-193968.7461736832,69517291.19573,-415762.9541499913,4.423782229423523e-09,39827522.25795749,44567791.766246244,5216337.081732516,39827522.25795749,44567791.766246244,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,59,During Program
92,2022-10-13 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-3093682.1735241534,170338.48689414994,-3122178.5154855642,66593947.5091,-2923343.686630003,4.656612873077393e-10,36733840.08443333,41445613.250760674,5386675.5686266655,36733840.08443333,41445613.250760674,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,58,During Program
93,2022-10-14 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,10423368.06133103,-7890.729021028583,10475477.263975693,77009424.84141,10415477.332309999,-3.725290298461914e-09,47157208.145764366,51921090.51473637,5378784.839605637,47157208.145764366,51921090.51473637,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,57,During Program
94,2022-10-15 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,1938978.688748557,-77671.29412855762,1955274.2960524473,78870732.23603,1861307.3946200013,2.0954757928848267e-09,49096186.83451292,53876364.81078882,5301113.545477079,49096186.83451292,53876364.81078882,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,56,During Program
95,2022-10-16 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,107360.92196957403,-202247.5820995735,113752.7396966502,78775845.5759,-94886.66012999415,5.326000973582268e-09,49203547.7564825,53990117.55048547,5098865.9633775065,49203547.7564825,53990117.55048547,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,55,During Program
96,2022-10-17 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,778947.8296925199,541821.3139874774,769507.6944008139,80096614.71958,1320769.1436799914,-6.05359673500061e-09,49982495.58617502,54759625.24488628,5640687.277364983,49982495.58617502,54759625.24488628,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,54,During Program
97,2022-10-18 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,988384.8960425217,957596.057577478,979595.6587612869,82042595.6732,1945980.9536200017,1.862645149230957e-09,50970880.482217535,55739220.903647564,6598283.334942462,50970880.482217535,55739220.903647564,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,53,During Program
98,2022-10-19 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,2585686.492598802,-846231.4356387971,2624489.731226081,83782050.73016,1739455.0569600016,-3.259629011154175e-09,53556566.97481634,58363710.63487365,5752051.899303664,53556566.97481634,58363710.63487365,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,52,During Program
99,2022-10-20 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,118299.59556000796,-371670.55111000827,120065.50096037777,83528679.77461,-253370.95555000007,2.3283064365386963e-10,53674866.57037635,58483776.13583402,5380381.348193657,53674866.57037635,58483776.13583402,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,51,During Program
100,2022-10-21 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-2278006.946453461,-335825.26551654254,-2288294.4554949375,80914847.56264,-2613832.2119700015,1.862645149230957e-09,51396859.623922884,56195481.68033909,5044556.082677114,51396859.623922884,56195481.68033909,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,50,During Program
101,2022-10-22 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-3470582.020874224,763457.2949342243,-3429897.459642429,78207722.83669999,-2707124.725940004,-4.190951585769653e-09,47926277.60304866,52765584.22069666,5808013.377611338,47926277.60304866,52765584.22069666,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,49,During Program
102,2022-10-23 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-740061.3367489883,-51018.89829101259,-698843.7681015903,77416642.60166,-791080.2350399941,6.752088665962219e-09,47186216.26629967,52066740.45259507,5756994.479320325,47186216.26629967,52066740.45259507,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,48,During Program
103,2022-10-24 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-564123.5162154703,1224800.9259454703,-537357.2338557703,78077320.01139,660677.4097300023,2.2118911147117615e-09,46622092.75008421,51529383.2187393,6981795.405265796,46622092.75008421,51529383.2187393,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,47,During Program
104,2022-10-25 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,184175.6335863018,-280033.9909263027,194204.71759484184,77981461.65405001,-95858.35733999312,7.770722731947899e-09,46806268.38367051,51723587.93633414,6701761.414339493,46806268.38367051,51723587.93633414,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,46,During Program
105,2022-10-26 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-225627.47587015497,2740196.679130154,-238558.67907648708,80496030.85731,2514569.2032599896,-9.778887033462524e-09,46580640.907800354,51485029.257257655,9441958.093469648,46580640.907800354,51485029.257257655,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,45,During Program
106,2022-10-27 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-489009.684100569,2150417.7604505713,-474008.7363470488,82157438.93366,1661408.0763500035,1.1641532182693481e-09,46091631.223699786,51011020.520910606,11592375.853920218,46091631.223699786,51011020.520910606,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,44,During Program
107,2022-10-28 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-239852.4144631746,-965942.2019668248,-250226.7287291153,80951644.31723,-1205794.6164299995,0.0,45851778.80923661,50760793.79218149,10626433.651953394,45851778.80923661,50760793.79218149,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,43,During Program
108,2022-10-29 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,3012481.507457461,757642.5438525361,2971711.561249897,84721768.36853999,3770124.051309988,-9.313225746154785e-09,48864260.316694066,53732505.35343139,11384076.19580593,48864260.316694066,53732505.35343139,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,42,During Program
109,2022-10-30 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,1709061.2618833852,1256708.3751366183,1688688.2985573662,87687538.00556001,2965769.6370200217,1.816079020500183e-08,50573321.57857745,55421193.65198875,12640784.570942547,50573321.57857745,55421193.65198875,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,41,During Program
110,2022-10-31 00:00:00,velodrome,Velodrome,2022-07-13,2022-11-17,-38996.481535987914,-881126.261394017,-37746.08858434037,86767415.26263,-920122.74293001,-5.005858838558197e-09,50534325.097041465,55383447.56340441,11759658.30954853,50534325.097041465,55383447.56340441,1,Partner Fund,3000000.0,32930180.999635443,37990054.30205185,7040399.32423456,32930180.999635443,37990054.30205185,40,During Program
