,date,token,protocol,start_date,program_name,app_name,token_value,usd_value,price_usd,rank_desc,last_price_usd,last_token_value,net_token_flow,net_price_change,net_dollar_flow,last_price_net_dollar_flow,net_price_stock_change
55012,2022-12-16,SETH,polynomial-protocol,2022-09-14,Polynomial Protocol,Polynomial Protocol,198.73758,255914.38067,1287.69999448519,46,1317.7800163259972,195.8839,2.853679999999997,-30.08002184080715,3674.6837202624934,3760.522476989168,-5892.191990262484
55013,2022-12-16,SLINK,lyra,2022-08-02,Lyra,Lyra,0.0,0.0,,46,,0.0,0.0,,,,
55015,2022-12-16,SNX,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,8735.53619,15811.3205,1.8099999995535476,46,1.8699999994720085,8712.25858,23.277610000001005,-0.059999999918460833,42.132474089609474,43.5291306877115,-522.7355140896096
55017,2022-12-16,SNX,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,323346.36321,585256.91741,1.8099999999996907,46,1.86999999999274,303011.86506,20334.49815,-0.05999999999304917,36805.44165149371,38025.51154035237,-18180.711901493814
55018,2022-12-16,SNX,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,879.44168,1591.78944,1.809999999090332,46,1.8699999971572845,879.44075,0.0009300000000393993,-0.05999999806695255,0.0016832999992253215,0.0017390999974299514,-52.7664432999993
55019,2022-12-16,SNX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,91758.04639,166082.06396,1.8099999999357004,46,1.8699999999396872,87875.52119,3882.5252000000037,-0.060000000003986864,7027.370611750362,7260.322123765841,-5272.5312717503475
55020,2022-12-16,SNX,rubicon,2022-07-15,Rubicon,Rubicon,71757.34948,129880.80256,1.810000000016723,46,1.8699999999864947,88855.54876,-17098.19928,-0.05999999996977179,-30947.740697085934,-31973.632653369084,-5331.332922914056
55022,2022-12-16,SBTC,polynomial-protocol,2022-09-14,Polynomial Protocol,Polynomial Protocol,0.37187,6522.96351,17540.978056847824,46,18009.205609487188,0.37187,0.0,-468.22755263936415,0.0,0.0,-174.11978000000033
55023,2022-12-16,SETH,lyra,2022-08-02,Lyra,Lyra,1648.96848,2123376.71245,1287.7000004572556,46,1317.779996333254,1566.78425,82.18423000000007,-30.07999587599852,105828.63300857929,108300.7343080514,-47128.863778579434
55025,2022-12-16,0xeeee,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,6676.256438790498,8409367.135245677,1259.5931885398277,45,1301.6302791181479,6734.446505985081,-58.19006719458321,-42.0370905783202,-73295.81227897189,-75741.95340438912,-283096.5377669468
55026,2022-12-16,USDC,pika-protocol,2022-08-29,Pika Protocol,Pika Protocol,8787830.13662,8796617.96675,1.0009999999992467,46,0.999925000000266,8641289.764,146540.37261999957,0.0010749999989807524,146686.9129925092,146529.38209209204,9289.386487492386
55028,2022-12-16,SUSD,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,19.46835,19.46835,1.0,46,1.0,19.46835,0.0,0.0,0.0,0.0,0.0
55030,2022-12-16,SUSD,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,240.20717,240.20717,1.0,44,1.0,217.39781,22.809359999999998,0.0,22.809359999999998,22.809359999999998,0.0
55032,2022-12-16,SUSD,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,46,,0.0,0.0,,,,
55033,2022-12-16,SUSD,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,2520632.86112,2520632.86112,1.0,46,1.0,2184924.19641,335708.66471000016,0.0,335708.66471000016,335708.66471000016,0.0
55034,2022-12-16,SUSD,lyra,2022-08-02,Lyra,Lyra,11117992.04023,11273643.92879,1.0139999999997102,46,1.0110000000001598,11015857.26984,102134.7703900002,0.0029999999995504734,103564.6571754306,103258.25286430652,33047.57180456808
55036,2022-12-16,SUSD,polynomial-protocol,2022-09-14,Polynomial Protocol,Polynomial Protocol,793995.65011,805111.58921,1.0139999999980605,46,1.0109999999894448,801498.06986,-7502.419750000001,0.0030000000086156664,-7607.45362648545,-7584.946367170811,2404.49421648544
55037,2022-12-16,SUSD,stargate,2022-08-05,Stargate,Stargate Finance,1598576.09539,1598576.09539,1.0,46,1.0,1608687.85535,-10111.75996000017,0.0,-10111.75996000017,-10111.75996000017,0.0
55038,2022-12-16,SUSD,thales,2022-07-15,Thales,Thales,189138.8149,191786.75831,1.014000000007402,46,1.0110000000216315,197859.74052,-8720.925619999995,0.0029999999857706072,-8843.018578744548,-8816.85580200864,593.579218744576
55039,2022-12-16,SYN,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55040,2022-12-16,THALES,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1679331.67985,695018.28501,0.4138659999983326,46,0.4236390000024679,1624388.81044,54942.86941000004,-0.00977300000413528,22738.985591147466,23275.942254118603,-15875.15185114742
55042,2022-12-16,THALES,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,788.30714,326.25352,0.41386599644397487,46,0.42363900031200097,764.61296,23.69417999999996,-0.009773003868026098,9.806215415622884,10.03777872841259,-7.472565415622884
55043,2022-12-16,UNI,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,2524.10831,14816.51577,5.869999996157058,46,5.90999999610169,2667.82244,-143.71412999999984,-0.03999999994463188,-843.601942547714,-849.3505077397568,-106.71289745228769
55044,2022-12-16,UNIDX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,3883.27493,7805.38261,2.01000000018026,46,2.0499999989583166,3839.93848,43.33645000000024,-0.0399999987780566,87.10626450781231,88.83972245485764,-153.5975345078125
55045,2022-12-16,UNKNOWN (optimism:null),arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,0.0,0.0,,46,,0.0,0.0,,,,
55047,2022-12-16,USD+,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1226.8138,1226.6126,0.9998359979322046,46,0.9999519992650657,1349.56267,-122.74887000000012,-0.00011600133286115977,-122.72873893150057,-122.74297796402777,-0.15655106849966552
55048,2022-12-16,SUSD,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,2883.46153,2883.46153,1.0,46,1.0,2198.23808,685.22345,0.0,685.22345,685.22345,0.0
55049,2022-12-16,USDT,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,134.94969,134.9424,0.9999459798684975,44,0.9997070289119412,142.84686,-7.8971699999999885,0.00023895095655634968,-7.896743393838091,-7.894856357512503,0.034133393838070965
55051,2022-12-16,USDT,dforce,2022-11-30,Dforce,Dforce,4892958.76675,4892694.54697,0.9999459999986519,46,0.9997070000003089,5012113.79368,-119155.0269299997,0.00023899999834298136,-119148.59255838484,-119120.11450714602,1197.895188384354
55054,2022-12-16,SNX,synthetix,2022-10-25,Synthetix - SNX Bridge: Hop,Synthetix,323346.36321,585256.91741,1.8099999999996907,46,1.86999999999274,303011.86506,20334.49815,-0.05999999999304917,36805.44165149371,38025.51154035237,-18180.711901493814
55055,2022-12-16,USDC,perpetual-protocol,2022-07-14,Perpetual Protocol,Perpetual Protocol,16698386.8468,16715085.23364,1.0009999999995929,46,0.9999250000000488,16682511.34421,15875.502589998767,0.0010749999995440795,15891.378092582303,15874.31192730529,17933.699687419852
55056,2022-12-16,USDC,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,5830567.14947,5836397.71662,1.001000000000091,46,0.9999249999980154,3949468.69549,1881098.4539799998,0.001075000002075499,1882979.5524341508,1880957.371592218,4245.678855848869
55057,2022-12-16,USDC,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,3742639.97859,3746382.61857,1.0010000000003767,46,0.9999249999984737,3642126.99255,100512.98603999987,0.0010750000019029704,100613.49902607774,100505.44756589347,3915.28652392211
55059,2022-12-16,USDC,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,198989.75899,199188.74875,1.0010000000050756,44,0.9999250000011014,162511.73572,36478.023270000005,0.0010750000039742025,36514.501293455156,36475.28741829493,174.70011654485455
55060,2022-12-16,USDC,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,46,,0.0,0.0,,,,
55062,2022-12-16,USDC,pooltogether,2022-07-22,Pooltogether,Pooltogether,30116411.53709,30146527.94863,1.0010000000000967,46,0.9999250000000771,30039311.36422,77100.17286999896,0.001075000000019588,77177.27304287642,77094.39035703965,32292.259717124914
55064,2022-12-16,USDC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1804323.20524,1806127.52844,1.0009999999970958,46,0.9999250000006277,1810293.21515,-5970.0099100000225,0.0010749999964680956,-5975.979919892684,-5969.562159260519,1946.0651998924675
55065,2022-12-16,WETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1820.20795,2316342.03486,1272.57000215827,46,1306.879999740955,1777.29683,42.91111999999998,-34.30999758268513,54607.404071013756,56079.68449448407,-60979.04994101394
55066,2022-12-16,USDC,xtoken,2022-09-19,Xtoken,Xtoken,157506.22134,157663.72756,1.0009999999914925,46,0.9999249999847032,153725.30198,3780.91936,0.001075000006789284,3784.7002793278334,3780.635790990164,165.25470067218473
55067,2022-12-16,USDC,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,8.347887882258e-06,7376417.82979883,883626844758.677,45,874240818491.88,8.555378356857999e-06,-2.0749047459999927e-07,9386026266.796997,-183344.15338827777,-181396.642343572,80301.0059798557
55068,2022-12-16,USDC,synthetix,2022-09-27,Synthetix - USDC/SNX: Velo,Synthetix,8.6955873255e-07,869373.8303585448,999787360894.056,45,1000068265404.5112,9.53963798201e-07,-8.440506565099992e-08,-280904510.4552002,-84387.11783330275,-84410.82759694938,-267.9727337256353
55069,2022-12-16,USDC,synthetix,2022-09-27,Synthetix - USDC/sUSD: Velo,Synthetix,7.478329149708e-06,6507043.999440285,870120032052.1277,45,858449701161.224,7.601414558657e-06,-1.2308540894899977e-07,11670330890.903687,-107099.07997985292,-105662.6325295759,88711.0231384598
55070,2022-12-16,USDC,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,157506.22134,157663.72756,1.0009999999914925,46,0.9999249999847032,153725.30198,3780.91936,0.001075000006789284,3784.7002793278334,3780.635790990164,165.25470067218473
55074,2022-12-16,USDT,beethoven-x,2022-09-29,Beethoven X,Beethoven X,16995947.26957,16995029.48842,0.9999460000001503,46,0.9997069999997868,17414315.65286,-418368.38329000026,0.00023900000036347624,-418345.7913973655,-418245.8013536071,4162.02144736323
55076,2022-12-16,USDC,rubicon,2022-07-15,Rubicon,Rubicon,1860393.73271,1862254.12645,1.0010000000039185,46,0.9999250000003543,1862805.2088,-2411.476090000011,0.0010750000035641971,-2413.8875660994604,-2411.2952292941154,2002.5156060994047
55077,2022-12-16,USDC,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,484580.42906,485065.00948,1.0009999999813035,46,0.9999249999845573,470155.36986,14425.059200000018,0.0010749999967462065,14439.48425893032,14423.977320337257,505.4170210697115
55078,2022-12-16,USDC,stargate,2022-08-05,Stargate,Stargate Finance,10496951.88372,10507448.83561,1.0010000000005983,46,0.9997960000001064,10369695.78972,127256.09399999864,0.0012040000004919227,127383.35009407478,127230.13375683618,12485.11373592397
55079,2022-12-16,USDT,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,502661.67428,502634.53055,0.999946000000818,46,0.9997070000126917,470461.01014,32200.66413999995,0.000238999988126265,32198.92530416273,32191.229345815613,112.44017583733064
55080,2022-12-16,STG,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55081,2022-12-16,WETH,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,621.86046,791360.96624,1272.5700010577937,46,1306.8800022081175,631.48812,-9.627659999999992,-34.31000115032384,-12251.871296384066,-12582.196322058993,-21666.35812361584
55082,2022-12-16,USDT,rubicon,2022-07-15,Rubicon,Rubicon,854931.62099,854885.45468,0.999945999997115,46,0.9997070000018222,802522.32581,52409.295180000016,0.00023899999529275462,52406.465077909095,52393.93925660778,191.80283209092048
55083,2022-12-16,USDT,wepiggy,2022-08-03,Wepiggy,Wepiggy,3241543.00175,3244784.54475,1.00099999999946,46,0.9997070000007588,3261764.13814,-20221.136390000116,0.0012929999987012497,-20241.357526379197,-20215.211597053192,4217.461026378803
55084,2022-12-16,USDT,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,46,,0.0,0.0,,,,
55085,2022-12-16,USDT,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,0.0,0.0,,46,,0.0,0.0,,,,
55087,2022-12-16,VELO,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,366028.79397,8525.33769,0.02329143999173667,46,0.023396580007577692,361472.74419,4556.049780000001,-0.00010514001584102303,106.11696005023508,106.59598319627678,-38.005250050234665
55090,2022-12-16,WBTC,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,46,,0.0,0.0,,,,
55092,2022-12-16,WBTC,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,46,,0.0,0.0,,,,
55093,2022-12-16,USDT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,73721.87942,73717.89844,0.9999460000201933,46,0.9997070000009562,276982.66302,-203260.78359999997,0.0002390000192370456,-203249.80752179006,-203201.22819059953,66.19886179010811
55094,2022-12-16,WBTC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,31.08476,540818.5331,17398.18911582396,46,17799.971370267955,32.60771,-1.522949999999998,-401.78225444399504,-26496.572113944065,-27108.466398349545,-13101.199236056
55097,2022-12-16,WETH,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1428.71528,1818140.20422,1272.5700002452554,46,1306.8800011519347,1391.39844,37.31683999999996,-34.310000906679306,47488.2910879521,48768.631902186506,-47738.88173795217
55100,2022-12-16,WETH,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,19.39655,24683.46617,1272.5699245484377,44,1306.880172164314,19.0051,0.3914500000000025,-34.31024761587628,498.14749696448916,511.578243393724,-652.0696869644902
55102,2022-12-16,WETH,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,2860.16888,3639765.11682,1272.570001817515,46,1306.8800004975526,2804.12596,56.04292000000032,-34.30999868003755,71318.53880625925,73241.37131748472,-96209.55798625902
55103,2022-12-16,WETH,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,15.20055,19343.76751,1272.5702366032808,46,1306.8802431490967,15.20055,0.0,-34.310006545815895,0.0,0.0,-521.5309700000018
55104,2022-12-16,WBTC,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,1.32993,23138.36073,17398.17940041957,46,17799.932258064513,1.3299,2.999999999997449e-05,-401.752857644944,0.5219453820121432,0.5339979677414813,-534.291125382011
55105,2022-12-16,WETH,xtoken,2022-09-19,Xtoken,Xtoken,621.86046,791360.96624,1272.5700010577937,46,1306.8800022081175,631.48812,-9.627659999999992,-34.31000115032384,-12251.871296384066,-12582.196322058993,-21666.35812361584
55106,2022-12-16,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,14.78714,257269.53896,17398.1945771799,46,17799.974420028757,14.77875,0.008390000000000342,-401.7798428488568,145.9708525025453,149.34178538404734,-5937.803852502542
55107,2022-12-16,USDT,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,4063297.27155,4063077.8535,0.9999460000006556,46,0.9997069999993966,2949701.52976,1113595.7417900003,0.00023900000125898213,1113535.6076206737,1113269.458236984,704.9786693262615
55108,2022-12-16,SONNE,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55109,2022-12-16,WSTETH,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,46,,0.0,0.0,,,,
55111,2022-12-16,WSTETH,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,0.0,0.0,,46,,0.0,0.0,,,,
55113,2022-12-16,WSTETH,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,0.0,0.0,,44,,0.0,0.0,,,,
55115,2022-12-16,WSTETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55116,2022-12-16,WETH,rubicon,2022-07-15,Rubicon,Rubicon,1420.67242,1807905.09596,1272.5699960867826,46,1306.8799995041898,1412.63683,8.035590000000184,-34.31000341740719,10225.850734855223,10501.551855216112,-48467.57446485526
55117,2022-12-16,WSTETH,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,0.0,0.0,,46,,0.0,0.0,,,,
55119,2022-12-16,XCHF,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55120,2022-12-16,sETH,synthetix,2022-08-25,Synthetix - sETH-ETH: Curve,Synthetix,3698.353950422628,4721416.0147696575,1276.6263256739176,45,1322.9880719494574,3392.084854677937,306.26909574469073,-46.36174627553987,390991.19036801776,405190.3604769722,-157262.97737768004
55121,2022-12-16,sETH,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,3698.353950422628,4721416.0147696575,1276.6263256739176,45,1322.9880719494574,3392.084854677937,306.26909574469073,-46.36174627553987,390991.19036801776,405190.3604769722,-157262.97737768004
55122,2022-12-16,sETH,synthetix,2022-09-27,Synthetix - ETH/sETH: Velo,Synthetix,2485.3084244384863,3431419.922763492,1380.6817250614533,45,1499.1605567439442,2481.008581659107,4.299842779379105,-118.47883168249086,5936.714346126177,6446.154695045408,-293946.99814920477
55123,2022-12-16,WETH,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,46,,0.0,0.0,,,,
55124,2022-12-16,WETH,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,3380.224958882642,3431419.922763492,1015.1454310004777,45,1102.059124528465,3374.9824521964674,5.242506686174693,-86.91369352798722,5321.906709459695,5777.552328900306,-293332.19051253854
55125,2022-12-16,WETH,synthetix,2022-09-27,Synthetix - ETH/sETH: Velo,Synthetix,3380.224958882642,3431419.922763492,1015.1454310004777,45,1102.059124528465,3374.9824521964674,5.242506686174693,-86.91369352798722,5321.906709459695,5777.552328900306,-293332.19051253854
55126,2022-12-16,sETH,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,2485.3084244384863,3431419.922763492,1380.6817250614533,45,1499.1605567439442,2481.008581659107,4.299842779379105,-118.47883168249086,5936.714346126177,6446.154695045408,-293946.99814920477
55127,2022-12-16,∞-WASUSD-XPYT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55128,2022-12-16,STG,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,778866.92123,292815.79791,0.37595100000855125,46,0.3865550000003614,748401.5069,30465.41432999994,-0.010603999991810165,11453.502983038325,11776.558236344137,-7936.049573038315
55129,2022-12-16,sUSD,synthetix,2022-09-27,Synthetix - USDC/sUSD: Velo,Synthetix,5497649.145466494,6507043.999440285,1.1836048149427951,45,1.2089317262818275,5397684.513046241,99964.63242025301,-0.02532691133903242,118318.6202565981,120850.41563894482,-136706.67709799053
55130,2022-12-16,sUSD,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,5497649.145466494,6507043.999440285,1.1836048149427951,45,1.2089317262818275,5397684.513046241,99964.63242025301,-0.02532691133903242,118318.6202565981,120850.41563894482,-136706.67709799053
55131,2022-12-16,sUSD,synthetix,2022-08-25,Synthetix - sUSD-3Crv: Curve,Synthetix,8315641.129773356,8258334.723468037,0.993108600357928,45,0.9937135714854309,8979148.273439854,-663507.1436664984,-0.0006049711275029068,-658934.6507741229,-659336.053438933,-5432.125454998688
55132,2022-12-16,sUSD,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,8315641.129773356,8258334.723468037,0.993108600357928,45,0.9937135714854309,8979148.273439854,-663507.1436664984,-0.0006049711275029068,-658934.6507741229,-659336.053438933,-5432.125454998688
55133,2022-12-16,∞-WASUSD-NYT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
